child_id,target,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
ID_V1MZW4HTY,35.646999383684715,data_year,child_age,count_staff_salary,count_staff_gender_female,count_register_gender,count_register_race_african,teacher_emotional_total,count_staff_contract,count_register_gender_male,count_register_gender_female,count_staff_gender,language_match,count_register_race,count_staff_salary_paid,<BIAS>
ID_49UY60VBZ,46.818641104838434,data_year,child_age,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_african,pri_fees_amount_pv,count_staff_contract,language_match,count_register_gender_male,count_staff_gender,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_8K6N51RC2,51.6485269015011,data_year,child_age,count_staff_gender_female,child_observe_total,count_staff_salary,teacher_emotional_total,count_register_gender,count_register_race_african,teacher_selfcare_total,longitude,count_register_gender_female,count_register_race,language_match,count_staff_salary_paid,<BIAS>
ID_QLLBY5QOH,60.21777394041169,data_year,child_age,child_observe_total,latitude,id_dc_n,ses_proxy,ward_best,count_register_all,id_ward_n,id_mn_n,id_prov_n,id_enumerator,longitude,language_match,<BIAS>
ID_ZQBRBUYGT,49.216398154828994,data_year,count_staff_gender_female,count_staff_salary,child_age,count_register_gender,count_register_race_african,pri_fees_amount,count_staff_contract,count_staff_salary_unpaid,count_register_gender_male,count_register_gender_female,count_staff_gender,count_register_race,count_staff_salary_paid,<BIAS>
ID_8IIAMOBQQ,44.977951028680536,data_year,child_age,teacher_emotional_total,ses_proxy,latitude,quintile,teacher_duration,id_facility,child_attendance,teacher_social_total,longitude,teacher_selfcare_total,language_match,<BIAS>,
ID_Y4BNLT436,55.0203232472511,data_year,child_age,teacher_emotional_total,child_observe_total,ses_proxy,id_dc_n,id_mn_n,child_zha,id_prov_n,child_height,id_facility_n,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_9Q8D1QM2D,61.21582461130629,data_year,child_age,child_observe_total,pri_fees_amount,ses_proxy,quintile,id_enumerator,id_facility,child_height,child_zha,child_attendance,pri_fees_amount_pv,language_match,<BIAS>,
ID_YP50AURRO,43.935300984039486,data_year,count_register_gender,count_register_race_african,count_staff_salary,count_staff_gender_female,child_age,count_staff_gender_male,child_observe_total,count_staff_contract,count_staff_gender,count_register_gender_male,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_W2S9X089F,67.8704103481191,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,id_mn_n,id_facility,id_facility_n,id_prov_n,child_height,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_E0SLL5LEA,53.326598523710345,data_year,count_register_gender,count_register_race_coloured,count_staff_gender_female,count_staff_salary,child_age,pri_fees_amount,obs_cooking_3,count_staff_gender,pri_fees_amount_pv,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_X639IDIKQ,58.830679345950784,data_year,child_age,child_observe_total,teacher_emotional_total,child_zha,ward_best,id_dc_n,ses_proxy,child_height,id_prov_n,teacher_social_total,id_enumerator,teacher_selfcare_total,language_match,<BIAS>
ID_2ODOQKF72,48.14886528566444,data_year,child_age,count_register_gender,count_staff_gender_female,count_staff_salary,count_register_race_coloured,teacher_emotional_total,count_staff_gender,language_match,obs_cooking_2,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_JIE5VIW1N,41.16538699843636,data_year,child_age,count_staff_gender_female,count_register_gender,count_staff_salary,child_observe_total,count_register_race_african,count_staff_contract,count_staff_gender,count_register_gender_male,language_match,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_AEII0YUI1,59.13119230561733,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,quintile,id_facility_n,child_height,id_prov_n,child_zha,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_1TA1EOYGU,62.06271243836022,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,id_facility,child_height,id_facility_n,id_prov_n,child_zha,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_TQ7ZTWUAN,58.41942335857266,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,id_facility,child_height,child_zha,id_prov_n,id_facility_n,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_5AJBD61UO,40.36398701874759,data_year,child_age,count_staff_gender_female,count_staff_salary,count_register_gender,teacher_emotional_total,count_register_race_african,child_observe_total,count_register_gender_male,count_staff_contract,count_staff_gender,language_match,count_register_race,count_staff_salary_paid,<BIAS>
ID_NHYHT2WA5,32.8220296256527,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,latitude,pra_measure_rectangle_length,pra_class_attendance,teacher_social_total,teacher_selfcare_total,pra_class_size,id_team,longitude,language_match,<BIAS>
ID_18O22MDZE,45.45131120136375,data_year,child_age,count_register_gender,count_register_race_african,count_staff_gender_female,child_observe_total,count_staff_salary,teacher_emotional_total,id_team,language_match,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_6OMWZGF3V,37.08284050522798,data_year,child_age,count_staff_gender_female,count_staff_salary,count_register_gender,count_register_race_african,child_observe_total,obs_heating_1,obs_lighting_1,id_team,count_register_race,language_match,obs_cooking_1,count_staff_salary_paid,<BIAS>
ID_X0LCLSCC1,48.92236481546638,data_year,child_age,count_staff_gender_female,count_register_gender,count_register_race_african,count_staff_salary,child_observe_total,count_staff_contract,count_staff_gender,language_match,count_register_gender_male,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_OPUWG34YH,57.88597267871546,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,quintile,id_prov_n,child_height,id_facility_n,child_zha,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_QFEOVMPYM,35.59952776921568,data_year,child_age,count_staff_salary,count_staff_gender_female,count_register_gender,count_register_race_african,child_observe_total,count_staff_contract,count_staff_gender,language_match,count_register_gender_female,count_staff_salary_unpaid,count_staff_salary_paid,count_register_race,<BIAS>
ID_Z22RLFTPY,54.6449661459817,data_year,count_register_gender,child_age,count_register_race_african,count_staff_gender_female,count_staff_salary,child_observe_total,teacher_emotional_total,count_staff_gender,language_match,count_register_gender_female,count_register_gender_male,count_staff_salary_paid,count_register_race,<BIAS>
ID_XPF7AW6BA,47.957282078072694,data_year,child_age,count_staff_gender_female,count_register_gender,count_register_race_african,count_staff_salary,child_observe_total,pri_fees_amount,count_register_gender_male,pri_fees_amount_pv,count_register_gender_female,language_match,count_register_race,count_staff_salary_paid,<BIAS>
ID_VE67KYR8W,63.07623946875401,data_year,child_age,teacher_emotional_total,child_observe_total,ses_proxy,id_dc_n,quintile,id_mn_n,id_facility_n,id_prov_n,child_height,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_DHU9WAW1H,35.43556916038915,data_year,count_register_gender,count_register_race_african,child_age,count_staff_salary,count_staff_gender_female,child_observe_total,language_match,count_staff_gender,obs_cooking_3,count_register_gender_female,count_register_gender_male,count_staff_salary_paid,count_register_race,<BIAS>
ID_TXIRLN5YV,47.49569290976228,data_year,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,child_age,count_staff_time,obs_cooking_3,count_staff_contract,count_staff_gender,count_register_gender_female,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_5E25WB13H,35.886293800306476,data_year,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,child_age,count_staff_time,language_match,count_staff_contract,count_staff_gender,count_register_gender_female,count_register_gender_male,count_staff_salary_paid,count_register_race,<BIAS>
ID_R3YGV5TQ1,52.05496330782057,data_year,child_age,child_observe_total,ses_proxy,quintile,id_enumerator,id_facility,child_height,child_attendance,child_zha,language_match,<BIAS>,,,
ID_H8J9W4EYK,34.33691490386195,data_year,count_staff_salary,child_age,count_staff_gender_female,count_register_gender,count_register_race_african,count_staff_time,count_staff_contract,language_match,count_staff_gender,count_register_gender_male,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_3L1NNR5R9,46.3927546327659,data_year,count_register_gender,count_register_race_coloured,count_staff_salary,count_staff_gender_female,child_age,pri_fees_amount,pri_fees_amount_pv,count_staff_contract,count_staff_gender,count_register_gender_male,count_register_gender_female,count_staff_salary_paid,count_register_race,<BIAS>
ID_KYM287ZK9,49.338607680331734,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,id_dc_n,id_facility,id_facility_n,child_height,child_zha,id_prov_n,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_0WCNBZRQX,54.02791186800869,data_year,count_staff_gender_female,count_register_gender,count_register_race_african,count_staff_salary,child_age,child_observe_total,obs_cooking_5,count_staff_contract,count_staff_gender,count_register_gender_male,count_register_gender_female,count_register_race,count_staff_salary_paid,<BIAS>
ID_618DA3XIF,48.92259243915714,data_year,child_age,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,teacher_emotional_total,child_observe_total,language_match,count_register_gender_male,obs_cooking_3,count_staff_salary_paid,count_register_gender_female,count_register_race,<BIAS>
ID_7WBIEF5B8,43.270284378885435,data_year,child_age,child_observe_total,latitude,id_enumerator,id_facility,child_attendance,longitude,language_match,<BIAS>,,,,,
ID_X7P9UMQYP,48.06542629575006,data_year,count_register_gender,child_age,count_register_race_african,count_staff_gender_female,count_staff_salary,teacher_emotional_total,child_observe_total,language_match,count_staff_gender,count_register_gender_female,count_register_gender_male,count_staff_salary_paid,count_register_race,<BIAS>
ID_Z73P0FGZ4,63.33268792593822,data_year,child_age,child_observe_total,teacher_emotional_total,ses_proxy,child_zha,id_dc_n,id_facility,child_height,id_facility_n,id_prov_n,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>
ID_ZKYLDPC91,58.06797911120884,data_year,child_age,teacher_emotional_total,pri_fees_amount,child_observe_total,ses_proxy,id_facility,child_zha,child_height,child_attendance,teacher_social_total,pri_fees_amount_pv,teacher_selfcare_total,language_match,<BIAS>
ID_CKGHEV2CA,43.77662021153242,data_year,child_age,count_register_gender,count_staff_gender_female,count_staff_salary,count_register_race_african,count_staff_contract,language_match,count_staff_gender,obs_cooking_3,count_register_gender_female,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
ID_J3F2UO34P,35.99098898185753,data_year,child_age,teacher_emotional_total,ses_proxy,quintile,teacher_duration,id_facility,child_attendance,teacher_social_total,teacher_selfcare_total,language_match,<BIAS>,,,
ID_C03R1S4PW,46.59213519383002,data_year,child_age,child_observe_total,ses_proxy,latitude,id_dc_n,quintile,ward_best,child_height,id_ward,id_prov_n,id_enumerator,longitude,language_match,<BIAS>
ID_KC1LVSIL7,53.78490133335595,data_year,child_age,teacher_emotional_total,child_observe_total,ses_proxy,quintile,id_enumerator,id_facility,child_height,child_zha,teacher_social_total,child_attendance,teacher_selfcare_total,language_match,<BIAS>
ID_KP8620HYU,44.83478938892836,data_year,child_age,child_observe_total,ses_proxy,quintile,id_facility,id_facility_n,teacher_duration,child_height,id_prov_n,id_enumerator,child_zha,language_match,<BIAS>,
ID_LBUW23JHB,31.526298542030418,data_year,child_age,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,teacher_emotional_total,count_staff_contract,count_staff_gender,language_match,count_register_gender_female,count_register_gender_male,count_staff_salary_paid,count_register_race,<BIAS>
ID_CXERUYVWX,61.825292995971495,data_year,child_age,child_observe_total,child_zha,id_enumerator,id_facility,child_height,child_attendance,language_match,<BIAS>,,,,,
ID_NGWPGKZRV,34.803252845815905,data_year,count_register_gender,count_register_race_african,count_staff_gender_female,count_staff_salary,child_age,count_register_race_coloured,obs_cooking_3,count_staff_contract,count_staff_gender,count_register_gender_female,count_register_gender_male,count_staff_salary_paid,count_register_race,<BIAS>
ID_88R26S89V,52.17463932405849,data_year,count_register_gender,count_staff_salary,count_staff_gender_female,count_register_race_african,child_age,pri_fees_amount,child_observe_total,count_staff_gender,count_register_gender_female,pri_fees_amount_pv,count_register_gender_male,count_register_race,count_staff_salary_paid,<BIAS>
